_CODE_2016,P_15_19_Num_chld_evr_brn_Nne,P_15_19_Num_chld_evr_brn_1,P_15_19_Num_chld_evr_brn_2,P_15_19_Num_chld_evr_brn_3,P_15_19_Num_chld_evr_brn_4,P_15_19_Num_chld_evr_brn_5,P_15_19_Num_chd_evr_brn_6_mr,P_15_19_Num_chld_evr_brn_ns,P_15_19_yrs_Total,P_20_24_Num_chld_evr_brn_Nne,P_20_24_Num_chld_evr_brn_1,P_20_24_Num_chld_evr_brn_2,P_20_24_Num_chld_evr_brn_3,P_20_24_Num_chld_evr_brn_4,P_20_24_Num_chld_evr_brn_5,P_20_24_Num_chd_evr_brn_6_mr,P_20_24_Num_chld_evr_brn_ns,P_20_24_yrs_Total,P_25_29_Num_chld_evr_brn_Nne,P_25_29_Num_chld_evr_brn_1,P_25_29_Num_chld_evr_brn_2,P_25_29_Num_chld_evr_brn_3,P_25_29_Num_chld_evr_brn_4,P_25_29_Num_chld_evr_brn_5,P_25_29_Num_chd_evr_brn_6_mr,P_25_29_Num_chld_evr_brn_ns,P_25_29_yrs_Total,P_30_34_Num_chld_evr_brn_Nne,P_30_34_Num_chld_evr_brn_1,P_30_34_Num_chld_evr_brn_2,P_30_34_Num_chld_evr_brn_3,P_30_34_Num_chld_evr_brn_4,P_30_34_Num_chld_evr_brn_5,P_30_34_Num_chd_evr_brn_6_mr,P_30_34_Num_chld_evr_brn_ns,P_30_34_yrs_Total,P_35_39_Num_chld_evr_brn_Nne,P_35_39_Num_chld_evr_brn_1,P_35_39_Num_chld_evr_brn_2,P_35_39_Num_chld_evr_brn_3,P_35_39_Num_chld_evr_brn_4,P_35_39_Num_chld_evr_brn_5,P_35_39_Num_chd_evr_brn_6_mr,P_35_39_Num_chld_evr_brn_ns,P_35_39_yrs_Total,P_40_44_Num_chld_evr_brn_Nne,P_40_44_Num_chld_evr_brn_1,P_40_44_Num_chld_evr_brn_2,P_40_44_Num_chld_evr_brn_3,P_40_44_Num_chld_evr_brn_4,P_40_44_Num_chld_evr_brn_5,P_40_44_Num_chd_evr_brn_6_mr,P_40_44_Num_chld_evr_brn_ns,P_40_44_yrs_Total,P_45_49_Num_chld_evr_brn_Nne,P_45_49_Num_chld_evr_brn_1,P_45_49_Num_chld_evr_brn_2,P_45_49_Num_chld_evr_brn_3,P_45_49_Num_chld_evr_brn_4,P_45_49_Num_chld_evr_brn_5,P_45_49_Num_chd_evr_brn_6_mr,P_45_49_Num_chld_evr_brn_ns,P_45_49_yrs_Total,P_50_54_Num_chld_evr_brn_Nne,P_50_54_Num_chld_evr_brn_1,P_50_54_Num_chld_evr_brn_2,P_50_54_Num_chld_evr_brn_3,P_50_54_Num_chld_evr_brn_4,P_50_54_Num_chld_evr_brn_5,P_50_54_Num_chd_evr_brn_6_mr,P_50_54_Num_chld_evr_brn_ns,P_50_54_yrs_Total,P_55_59_Num_chld_evr_brn_Nne,P_55_59_Num_chld_evr_brn_1,P_55_59_Num_chld_evr_brn_2,P_55_59_Num_chld_evr_brn_3,P_55_59_Num_chld_evr_brn_4,P_55_59_Num_chld_evr_brn_5,P_55_59_Num_chd_evr_brn_6_mr,P_55_59_Num_chld_evr_brn_ns,P_55_59_yrs_Total,P_60_64_Num_chld_evr_brn_Nne,P_60_64_Num_chld_evr_brn_1,P_60_64_Num_chld_evr_brn_2,P_60_64_Num_chld_evr_brn_3,P_60_64_Num_chld_evr_brn_4,P_60_64_Num_chld_evr_brn_5,P_60_64_Num_chd_evr_brn_6_mr,P_60_64_Num_chld_evr_brn_ns,P_60_64_yrs_Total,P_65_69_Num_chld_evr_brn_Nne,P_65_69_Num_chld_evr_brn_1,P_65_69_Num_chld_evr_brn_2,P_65_69_Num_chld_evr_brn_3,P_65_69_Num_chld_evr_brn_4,P_65_69_Num_chld_evr_brn_5,P_65_69_Num_chd_evr_brn_6_mr,P_65_69_Num_chld_evr_brn_ns,P_65_69_yrs_Total,P_70_74_Num_chld_evr_brn_Nne,P_70_74_Num_chld_evr_brn_1,P_70_74_Num_chld_evr_brn_2,P_70_74_Num_chld_evr_brn_3,P_70_74_Num_chld_evr_brn_4,P_70_74_Num_chld_evr_brn_5,P_70_74_Num_chd_evr_brn_6_mr,P_70_74_Num_chld_evr_brn_ns,P_70_74_yrs_Total,P_75_79_Num_chld_evr_brn_Nne,P_75_79_Num_chld_evr_brn_1,P_75_79_Num_chld_evr_brn_2,P_75_79_Num_chld_evr_brn_3,P_75_79_Num_chld_evr_brn_4,P_75_79_Num_chld_evr_brn_5,P_75_79_Num_chd_evr_brn_6_mr,P_75_79_Num_chld_evr_brn_ns,P_75_79_yrs_Total,P_80_84_Num_chld_evr_brn_Nne,P_80_84_Num_chld_evr_brn_1,P_80_84_Num_chld_evr_brn_2,P_80_84_Num_chld_evr_brn_3,P_80_84_Num_chld_evr_brn_4,P_80_84_Num_chld_evr_brn_5,P_80_84_Num_chd_evr_brn_6_mr,P_80_84_Num_chld_evr_brn_ns,P_80_84_yrs_Total,P_85_ov_Num_chld_evr_brn_Nne,P_85_ov_Num_chld_evr_brn_1,P_85_ov_Num_chld_evr_brn_2,P_85_ov_Num_chld_evr_brn_3,P_85_ov_Num_chld_evr_brn_4,P_85_ov_Num_chld_evr_brn_5,P_85_ov_Num_chd_evr_brn_6_mr,P_85_ov_Num_chld_evr_brn_ns,P_85ov_Total,Tot_Nmbr_child_ever_born_None,Tot_Nmbr_children_ever_born_1,Tot_Nmbr_children_ever_born_2,Tot_Nmbr_children_ever_born_3,Tot_Nmbr_children_ever_born_4,Tot_Nmbr_children_ever_born_5,Tot_Nmbr_chidrn_ever_brn_6_mr,Tot_Nmbr_childrn_ever_born_Ns,Total_Total
5491,29,0,0,0,0,0,0,4,28,28,0,4,0,0,0,0,0,40,18,5,6,4,0,0,0,3,42,9,8,11,14,0,0,0,0,43,6,10,14,9,0,0,0,3,45,3,8,24,14,3,0,0,5,56,6,5,21,19,4,0,3,5,61,8,7,19,19,5,0,0,4,65,11,9,16,25,8,0,0,8,73,0,3,22,21,8,0,0,0,58,4,5,16,20,8,6,0,5,60,5,3,16,11,6,4,0,0,49,4,0,3,8,13,0,5,3,38,0,3,7,4,12,3,0,3,27,8,3,6,10,10,7,4,10,62,140,66,191,181,86,16,20,51,759
5493,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,3,3,4,0,0,0,8,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,4,6,7,0,5,3,38
5495,14,0,0,0,0,0,0,0,14,12,0,0,0,0,0,0,3,16,4,3,0,0,0,0,0,0,12,0,0,4,0,0,0,0,0,7,0,3,4,0,3,0,0,0,15,0,0,0,3,0,0,0,3,10,3,3,4,7,0,0,0,0,16,4,0,7,6,0,0,0,0,25,3,0,9,4,3,0,0,0,31,6,3,8,13,3,0,0,3,34,4,0,7,9,0,0,5,4,28,3,5,10,7,3,3,0,3,34,0,3,3,3,0,0,0,3,14,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,56,28,64,48,22,4,11,24,256
5501,218,3,0,0,0,0,0,29,251,151,16,3,0,0,0,0,16,196,65,27,41,15,3,0,0,8,162,51,31,67,30,13,0,0,14,209,29,21,78,46,19,5,3,11,206,44,30,97,62,25,3,4,22,284,55,40,128,65,23,6,3,25,341,48,44,113,59,25,8,0,20,309,17,21,84,59,19,11,4,17,241,21,19,74,49,19,3,4,20,211,19,16,54,42,20,7,0,14,185,9,7,37,41,14,4,4,12,124,4,5,17,16,12,0,3,4,56,0,3,3,14,8,3,3,6,38,0,3,7,14,3,0,3,6,38,739,286,810,502,201,50,40,230,2849
5502,43,0,0,0,0,0,0,9,49,32,5,0,3,0,0,0,5,46,19,11,13,3,0,0,0,9,50,6,5,8,6,0,0,0,0,31,5,3,15,13,5,0,0,3,41,4,4,20,13,3,0,0,0,48,9,3,21,14,9,0,6,3,53,14,12,29,15,0,0,0,6,71,5,3,22,24,5,4,0,0,60,7,3,15,10,7,0,0,3,44,7,3,21,5,3,0,4,3,43,4,0,8,10,5,4,0,5,38,0,0,3,10,8,0,3,0,20,0,0,3,4,0,3,0,3,12,0,0,3,7,3,0,0,3,19,138,55,178,134,46,16,12,53,637
5510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,12,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,10,7,6,0,3,3,38
5520,10,0,0,0,0,0,0,5,14,5,0,0,0,0,0,0,0,10,7,3,7,3,0,0,0,0,18,3,6,4,0,0,0,0,0,21,0,0,3,5,5,0,0,0,8,0,0,3,4,0,0,0,0,11,0,3,4,3,3,0,0,0,17,4,3,8,8,0,0,0,3,26,3,0,7,10,4,0,0,3,26,0,3,4,9,3,0,0,3,25,3,0,7,4,0,3,0,0,19,0,0,6,0,3,0,0,0,12,0,0,0,7,3,0,0,0,14,0,0,3,0,3,0,0,0,11,0,0,7,0,0,3,0,0,15,44,21,54,58,26,13,10,11,237
5521,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,3,4,0,0,0,0,3,0,0,3,3,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,10,0,0,0,0,3,4,0,0,8,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,4,8,20,12,6,0,4,61
5522,23,0,0,0,0,0,0,3,26,13,0,0,0,0,0,0,0,13,5,3,9,0,0,0,0,0,16,3,5,8,0,0,0,0,0,21,4,4,4,3,7,0,0,0,23,4,4,14,7,0,0,0,0,31,3,5,9,9,0,0,0,4,33,6,9,18,13,0,0,3,3,49,6,3,26,17,5,3,0,7,70,5,4,28,21,3,0,0,3,69,7,8,34,25,0,0,0,3,80,9,5,21,18,6,3,0,4,68,3,0,10,10,9,3,4,5,47,0,0,13,8,13,3,3,3,50,3,3,3,11,12,3,7,9,52,99,55,197,160,66,18,19,54,651
5523,41,0,0,0,0,0,0,8,47,37,0,4,0,0,0,0,0,40,11,7,10,4,0,0,0,0,30,13,11,18,7,0,0,0,0,50,5,5,16,12,0,0,3,3,47,3,10,6,12,11,3,3,3,47,10,4,15,21,7,0,5,4,72,6,3,33,21,9,0,0,3,80,7,5,22,14,16,4,0,7,72,11,3,26,23,14,0,0,4,77,4,9,27,12,14,0,0,3,66,3,5,15,18,12,0,0,6,52,3,0,6,14,4,5,8,3,45,0,0,4,12,3,3,5,0,24,3,3,10,6,12,6,3,3,45,154,59,209,177,104,27,24,44,801
5540,415,3,0,0,0,0,0,80,494,299,62,17,0,0,0,0,33,415,200,82,86,34,6,3,0,16,434,94,77,109,58,20,7,6,24,398,56,46,135,86,33,12,16,20,402,52,53,169,106,34,19,11,23,463,56,47,191,136,48,16,13,36,538,51,44,192,133,46,17,17,38,539,43,63,225,101,48,13,12,34,531,43,57,167,111,42,14,5,33,485,40,26,185,131,44,21,14,33,491,22,34,123,110,54,21,20,45,435,25,8,76,94,62,24,28,24,343,20,14,45,43,46,27,21,31,246,22,25,48,61,34,25,33,33,284,1433,644,1762,1217,525,215,195,513,6503
5550,18,0,0,0,0,0,0,3,22,18,0,0,0,0,0,0,0,15,12,4,0,3,0,0,0,0,32,6,3,7,4,0,0,0,3,27,3,0,7,5,4,0,0,3,21,0,3,10,3,3,0,0,0,24,3,0,3,8,4,5,0,0,25,3,6,6,7,10,3,0,3,32,0,9,9,7,4,0,0,0,29,0,4,9,6,0,4,3,3,36,4,0,12,0,4,0,0,0,25,0,3,3,4,3,0,3,0,18,0,0,4,3,3,3,0,0,14,0,0,0,0,3,0,3,0,8,0,0,0,0,0,0,0,4,3,70,36,72,58,35,17,12,21,330
5552,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,6,0,3,0,0,0,0,3,17,0,5,0,5,0,0,0,3,10,0,0,0,5,0,0,0,0,5,0,0,3,4,0,0,0,0,13,0,0,3,9,4,0,0,0,11,0,4,3,3,6,0,0,0,21,0,0,5,8,3,0,0,0,13,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,5,15,3,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,14,26,42,13,0,3,13,139
5554,137,0,0,0,0,0,0,35,176,84,21,5,0,0,0,0,20,126,70,19,23,8,4,0,0,9,131,36,27,40,20,6,0,3,11,150,20,18,53,36,7,5,0,8,142,10,12,53,37,18,5,0,7,151,19,10,71,55,18,3,3,14,202,24,18,67,42,10,7,0,8,176,16,19,63,43,12,0,4,19,180,18,13,67,44,13,3,3,14,176,7,20,56,41,16,4,0,22,160,9,14,43,35,15,11,5,23,147,7,8,14,29,27,10,8,8,106,0,3,14,27,19,8,5,13,96,5,3,10,20,13,11,7,26,93,462,199,587,430,189,65,45,238,2213
5555,6,0,0,0,0,0,0,0,10,3,4,0,0,0,0,0,0,12,5,0,3,0,0,0,0,0,6,4,0,5,0,0,0,0,0,11,0,0,4,4,0,0,0,0,7,0,3,7,0,0,0,0,0,13,0,3,4,3,0,0,0,3,22,3,0,3,3,3,0,0,0,16,4,0,6,5,0,0,0,3,26,3,0,11,10,6,0,0,0,32,0,3,15,11,3,0,0,4,36,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,6,0,0,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,38,13,58,43,25,5,0,16,194
5556,63,6,0,0,0,0,0,10,77,64,10,7,3,0,0,0,3,86,22,18,24,9,3,0,0,8,86,18,18,33,16,3,0,0,3,90,18,14,35,12,4,0,0,0,86,11,13,30,14,10,5,0,0,85,12,16,37,21,11,3,4,3,103,32,17,47,43,11,4,0,13,155,20,23,62,45,11,3,0,11,183,18,12,74,43,26,3,0,12,187,14,11,82,64,21,9,0,14,217,12,12,44,51,14,7,3,16,154,5,0,25,34,18,10,6,9,113,0,5,15,15,16,11,0,15,78,3,3,10,7,7,0,3,39,75,314,175,521,374,150,48,25,157,1768
5558,90,0,0,0,0,0,0,4,102,55,13,7,0,0,0,0,11,75,38,22,17,6,0,0,0,10,91,23,15,30,14,8,3,0,7,101,7,14,41,16,10,3,0,3,97,12,16,38,18,10,3,4,0,95,17,12,60,35,19,3,0,5,150,20,12,56,39,19,8,3,9,161,24,16,78,36,7,3,0,19,183,25,27,97,49,21,8,3,20,234,11,29,116,57,18,8,3,20,265,14,14,85,39,20,3,0,16,197,5,12,32,45,20,11,6,12,143,7,0,27,26,19,3,8,7,96,6,4,36,18,17,6,6,10,101,359,204,716,385,191,52,33,149,2091
5560,6,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,11,3,3,3,0,0,0,0,0,13,0,3,4,4,0,0,0,0,9,3,0,4,7,0,0,0,0,20,0,3,5,0,3,0,0,0,15,0,3,7,3,3,3,0,3,19,0,0,3,5,0,0,0,0,18,0,0,3,0,4,0,0,0,10,0,0,8,3,3,0,0,0,12,0,0,3,3,3,0,0,0,15,0,0,0,3,3,0,0,0,10,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,3,9,23,15,50,37,27,11,6,16,178
5570,8,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,3,3,3,3,0,0,0,0,0,9,0,3,0,0,0,0,0,0,8,0,0,0,3,0,0,0,3,7,0,0,3,0,0,0,0,0,3,0,0,5,0,0,0,0,0,13,3,0,3,3,4,0,0,3,23,3,0,12,5,3,0,0,4,26,5,0,6,10,0,0,0,7,24,3,0,8,12,9,0,0,7,44,3,4,3,7,9,0,0,7,26,0,0,0,6,0,0,0,3,10,0,0,3,0,0,0,0,0,4,0,0,0,3,0,0,0,0,3,31,18,54,44,27,3,3,28,216
5571,27,0,0,0,0,0,0,4,32,16,0,0,0,0,0,0,0,19,13,11,7,3,0,0,0,0,31,8,7,7,4,5,0,0,0,33,3,3,9,12,3,0,0,0,35,4,0,14,7,0,3,0,3,27,3,3,9,9,0,0,0,0,33,10,3,16,15,3,3,0,0,54,16,8,36,16,6,0,0,0,86,10,0,51,19,6,3,0,5,104,8,4,44,27,8,4,0,3,97,4,5,24,26,7,0,0,3,72,3,0,21,22,10,4,3,0,70,3,0,5,11,12,0,6,3,50,3,0,11,8,11,3,4,11,53,134,55,250,184,79,29,20,44,801
5572,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,5,3,0,0,0,12,3,0,5,0,0,0,0,0,6,0,0,0,3,0,0,0,0,6,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,10,3,15,20,4,0,3,0,60
5573,27,0,0,0,0,0,0,4,33,28,5,0,0,0,0,0,3,36,19,0,3,4,0,0,0,0,32,4,8,6,7,5,0,3,0,38,5,3,17,15,4,0,0,0,53,6,3,20,7,5,0,0,0,42,9,4,26,18,3,5,4,0,70,9,5,29,18,0,10,0,3,79,13,3,23,21,7,0,0,6,78,9,3,28,14,11,0,0,0,64,8,4,33,28,9,7,3,5,90,5,5,20,28,8,4,0,8,77,4,0,12,20,5,3,0,3,54,4,5,5,14,10,4,3,0,41,4,4,18,7,7,3,3,7,51,155,59,240,200,74,41,20,43,838
5575,49,0,0,0,0,0,0,3,52,27,0,0,0,0,0,0,0,32,18,5,5,5,0,0,0,0,33,4,4,17,11,3,0,0,4,37,6,0,19,19,3,0,0,4,51,11,3,15,20,6,3,3,3,65,10,12,19,10,0,0,0,3,55,13,7,29,21,9,0,0,5,80,10,12,34,30,3,4,3,10,103,6,10,52,24,11,8,0,4,111,3,11,49,20,13,0,3,9,110,4,7,32,34,6,0,3,3,85,9,3,9,15,10,4,0,3,48,3,3,3,11,5,4,3,7,43,4,0,14,13,5,3,6,27,70,177,76,297,221,76,30,21,85,986
5576,17,0,0,0,0,0,0,3,26,19,0,0,0,0,0,0,3,26,9,3,4,0,0,0,0,0,17,4,3,13,3,5,0,0,0,26,4,3,6,6,0,0,0,0,18,8,3,9,10,3,0,0,3,35,5,4,7,6,0,3,0,3,37,10,0,9,6,7,3,3,0,37,4,9,18,8,14,0,0,0,56,3,9,12,16,6,0,0,4,45,5,3,29,13,3,0,0,3,56,0,0,8,15,0,0,0,0,28,0,0,4,5,3,3,0,0,19,0,3,3,5,5,3,0,0,24,0,0,7,6,0,0,3,0,20,94,43,127,97,52,12,7,25,461
5577,11,0,0,0,0,0,0,0,11,8,0,0,0,0,0,0,0,12,6,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,10,0,0,3,3,0,0,0,0,7,0,0,3,0,0,0,0,0,9,0,0,4,11,4,0,0,0,20,0,3,8,0,3,0,0,0,15,0,0,9,5,3,0,0,0,22,0,3,11,6,0,3,3,0,25,3,0,4,3,3,0,0,0,23,0,0,4,0,3,0,0,0,14,4,0,3,0,3,0,3,0,14,0,0,3,5,0,0,0,0,8,0,0,0,0,3,0,0,0,8,42,13,72,37,19,11,7,12,203
5580,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,6,3,0,3,0,0,0,0,0,7,0,3,3,3,0,0,0,0,10,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,10,0,0,0,0,3,0,0,0,8,0,0,3,0,0,0,0,0,12,0,0,10,5,0,0,0,0,9,3,3,4,3,0,0,0,0,12,0,0,7,4,0,0,0,0,12,0,0,4,6,0,0,0,4,14,0,0,3,3,0,0,0,0,6,0,0,3,0,0,0,0,0,8,0,0,0,3,0,0,0,0,7,23,9,47,34,15,4,3,7,136
5581,4,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,4,3,3,0,0,0,0,0,10,3,3,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,3,4,0,9,0,5,0,0,0,15,0,3,9,3,0,0,0,0,11,3,4,5,6,8,3,0,0,27,0,6,15,9,3,0,0,0,37,8,0,17,7,6,3,0,3,41,0,0,13,5,6,0,0,3,32,0,0,4,5,3,0,0,0,23,0,0,4,3,3,0,0,3,17,0,0,0,3,3,0,3,0,16,40,17,87,50,27,4,7,15,239
5582,9,0,0,0,0,0,0,3,16,5,0,0,0,0,0,0,0,5,3,3,3,0,0,0,0,0,4,0,0,4,3,0,0,0,0,12,0,0,0,0,0,0,0,3,6,0,0,0,3,0,0,0,0,14,3,0,8,3,0,0,0,0,17,0,4,9,6,0,0,0,0,25,3,3,13,7,0,0,0,0,30,3,3,16,5,3,0,0,3,32,0,4,8,11,3,0,0,3,35,0,0,16,12,8,0,0,0,37,0,0,3,10,3,0,0,0,16,0,0,3,6,4,0,0,0,13,3,4,5,4,10,3,3,3,32,34,25,103,70,30,5,8,19,287
5583,11,0,0,0,0,0,0,3,14,9,0,0,0,0,0,0,0,10,4,3,3,0,0,0,0,3,12,3,0,4,0,0,0,0,0,11,0,0,6,7,3,0,0,3,13,4,0,3,7,0,0,0,0,13,4,0,7,9,0,0,0,3,21,4,0,9,8,0,0,0,3,19,4,3,15,3,0,0,0,3,29,7,5,23,4,5,0,0,0,41,3,4,23,3,3,0,0,0,43,5,0,10,19,3,3,0,5,48,0,0,10,5,6,0,0,0,25,0,0,3,0,3,5,0,0,12,0,0,3,3,3,0,4,3,13,59,19,117,61,21,9,4,31,324
5600,160,5,0,0,0,0,0,19,185,111,19,3,0,0,0,0,9,137,95,21,23,3,0,0,0,3,147,41,37,55,20,5,0,0,8,164,32,24,69,34,6,0,0,5,172,25,24,96,57,13,9,3,6,229,33,28,101,49,14,6,3,19,242,25,29,96,54,8,3,3,12,224,26,25,105,52,21,14,5,18,253,25,18,68,38,9,0,7,12,179,11,8,53,42,12,9,0,9,138,9,16,48,47,16,3,3,13,154,6,5,31,35,19,7,3,14,119,3,4,16,12,7,5,5,13,73,4,5,25,15,11,4,8,25,105,585,260,785,454,148,61,46,175,2523
5601,10,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,4,0,12,0,3,3,0,6,0,0,3,17,3,0,7,3,0,0,3,0,18,0,0,9,4,0,0,0,0,21,3,3,6,5,3,0,0,0,22,3,3,5,3,0,0,0,0,22,3,0,8,5,3,3,0,0,26,3,0,4,3,3,0,0,0,12,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,16,55,35,17,3,10,15,175
5602,19,0,0,0,0,0,0,5,23,17,5,0,0,0,0,0,0,20,7,5,8,3,0,0,0,0,27,3,0,13,9,0,0,0,3,27,6,0,10,8,4,0,0,3,35,7,3,8,12,8,0,0,4,36,3,5,15,5,3,0,0,4,42,8,0,17,13,4,3,0,0,45,0,5,16,13,11,0,0,4,47,0,3,23,19,3,0,0,7,57,6,0,19,16,9,0,0,5,51,3,3,18,13,6,0,0,5,54,0,0,3,3,3,3,0,0,15,0,0,3,0,3,0,0,0,17,0,0,0,7,0,0,8,15,28,82,28,151,131,58,13,10,60,529
5603,10,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,7,0,3,8,3,0,0,0,0,19,0,0,3,0,0,0,0,3,7,0,0,4,3,8,0,0,0,17,0,0,7,3,3,0,0,0,18,0,0,6,0,0,0,0,0,9,0,0,10,9,0,0,3,0,24,3,0,3,4,0,0,0,0,17,0,4,9,3,0,0,0,0,19,0,0,0,4,0,0,0,3,11,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,28,10,53,41,18,0,4,11,161
5604,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,4,5,0,0,0,0,14,0,0,4,0,3,0,0,0,9,0,0,6,3,0,0,0,0,7,0,0,3,6,0,0,0,0,12,0,0,4,3,0,0,0,0,9,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,6,0,0,0,3,0,0,0,0,3,10,7,25,28,7,0,0,4,86
5605,29,0,0,0,0,0,0,0,33,20,3,3,0,0,0,0,3,32,20,8,3,0,0,0,0,0,35,5,12,3,11,4,0,0,0,29,4,6,13,8,0,0,0,0,30,6,4,11,7,6,0,0,0,35,9,5,21,9,3,0,0,7,53,6,3,12,17,6,6,0,0,50,3,6,43,11,4,0,0,0,75,11,7,18,18,8,3,0,0,70,4,6,25,18,9,0,0,3,63,9,8,16,24,19,0,4,4,81,3,0,13,11,11,7,7,3,52,3,3,8,11,9,4,4,0,43,3,0,10,15,7,6,4,16,62,131,69,199,158,89,35,20,45,751
5606,355,0,0,0,0,0,0,65,422,255,50,32,0,3,0,0,41,385,209,91,83,31,12,0,0,33,458,91,89,138,54,20,5,4,35,434,62,52,145,75,26,11,0,21,388,56,53,145,109,38,9,3,36,453,58,63,170,97,40,8,16,30,472,46,34,186,108,35,18,8,33,461,40,48,192,132,45,18,12,52,535,38,48,156,114,42,7,10,37,445,22,33,150,115,42,11,4,20,400,19,19,96,99,44,14,16,27,332,15,8,59,69,39,18,7,35,253,8,10,31,39,50,15,15,26,197,9,20,45,46,36,33,22,34,242,1276,610,1627,1082,477,169,114,511,5878
5607,102,0,0,0,0,0,0,27,127,46,12,4,0,0,0,0,3,66,47,18,15,7,3,3,0,13,99,26,29,48,21,5,0,0,8,142,14,17,51,30,12,0,0,13,146,15,14,62,40,8,5,0,16,165,14,35,73,36,13,0,3,14,187,22,14,59,48,15,4,4,9,188,21,23,68,43,21,6,5,10,194,12,12,48,49,18,3,0,8,152,14,12,48,52,15,0,4,5,149,3,11,24,24,13,3,3,0,77,0,0,14,18,9,4,3,0,50,0,0,4,4,9,0,3,3,20,0,0,3,3,0,3,3,0,14,342,193,525,373,142,39,27,133,1776
5608,328,9,3,0,0,0,0,45,385,260,57,48,15,7,0,0,41,428,185,87,106,38,14,8,3,43,480,91,84,114,62,37,11,6,45,442,42,36,81,72,33,15,3,17,301,46,43,151,78,42,14,13,24,407,54,50,136,93,51,18,22,29,452,51,46,141,103,30,21,12,46,449,40,36,161,103,51,18,9,38,458,22,33,114,98,33,5,15,25,351,18,35,128,75,45,12,10,37,376,15,18,80,89,52,20,13,36,325,8,13,64,66,44,36,19,23,266,9,4,25,33,37,21,23,27,174,4,6,22,23,26,17,15,28,148,1158,563,1375,954,506,215,176,505,5451
