"","POA_CODE_2016","M_0_149_CFNC","M_0_149_CF_C_und15","M_0_149_CFNC_und15","M_0_149_1PF_C_und15","M_0_149_1PFNC_und15","M_0_149_OthF","M_0_149_Tot","M_150_299_CFNC","M_150_299_CF_C_und15","M_150_299_CFNC_und15","M_150_299_1PF_C_und15","M_150_299_1PFNC_und15","M_150_299_OthF","M_150_299_Tot","M_300_449_CFNC","M_300_449_CF_C_und15","M_300_449_CFNC_und15","M_300_449_1PF_C_und15","M_300_449_1PFNC_und15","M_300_449_OthF","M_300_449_Tot","M_450_599_CFNC","M_450_599_CF_C_und15","M_450_599_CFNC_und15","M_450_599_1PF_C_und15","M_450_599_1PFNC_und15","M_450_599_OthF","M_450_599_Tot","M_600_799_CFNC","M_600_799_CF_C_und15","M_600_799_CFNC_und15","M_600_799_1PF_C_und15","M_600_799_1PFNC_und15","M_600_799_OthF","M_600_799_Tot","M_800_999_CFNC","M_800_999_CF_C_und15","M_800_999_CFNC_und15","M_800_999_1PF_C_und15","M_800_999_1PFNC_und15","M_800_999_OthF","M_800_999_Tot","M_1000_1199_CFNC","M_1000_1199_CF_C_und15","M_1000_1199_CFNC_und15","M_1000_1199_1PF_C_und15","M_1000_1199_1PFNC_und15","M_1000_1199_OthF","M_1000_1199_Tot","M_1200_1399_CFNC","M_1200_1399_CF_C_und15","M_1200_1399_CFNC_und15","M_1200_1399_1PF_C_und15","M_1200_1399_1PFNC_und15","M_1200_1399_OthF","M_1200_1399_Tot","M_1400_1599_CFNC","M_1400_1599_CF_C_und15","M_1400_1599_CFNC_und15","M_1400_1599_1PF_C_und15","M_1400_1599_1PFNC_und15","M_1400_1599_OthF","M_1400_1599_Tot","M_1600_1799_CFNC","M_1600_1799_CF_C_und15","M_1600_1799_CFNC_und15","M_1600_1799_1PF_C_und15","M_1600_1799_1PFNC_und15","M_1600_1799_OthF","M_1600_1799_Tot","M_1800_1999_CFNC","M_1800_1999_CF_C_und15","M_1800_1999_CFNC_und15","M_1800_1999_1PF_C_und15","M_1800_1999_1PFNC_und15","M_1800_1999_OthF","M_1800_1999_Tot","M_2000_2199_CFNC","M_2000_2199_CF_C_und15","M_2000_2199_CFNC_und15","M_2000_2199_1PF_C_und15","M_2000_2199_1PFNC_und15","M_2000_2199_OthF","M_2000_2199_Tot","M_2200_2399_CFNC","M_2200_2399_CF_C_und15","M_2200_2399_CFNC_und15","M_2200_2399_1PF_C_und15","M_2200_2399_1PFNC_und15","M_2200_2399_OthF","M_2200_2399_Tot","M_2400_2599_CFNC","M_2400_2599_CF_C_und15","M_2400_2599_CFNC_und15","M_2400_2599_1PF_C_und15","M_2400_2599_1PFNC_und15","M_2400_2599_OthF","M_2400_2599_Tot","M_2600_2999_CFNC","M_2600_2999_CF_C_und15","M_2600_2999_CFNC_und15","M_2600_2999_1PF_C_und15","M_2600_2999_1PFNC_und15","M_2600_2999_OthF","M_2600_2999_Tot","M_3000_3999_CFNC","M_3000_3999_CF_C_und15","M_3000_3999_CFNC_und15","M_3000_3999_1PF_C_und15","M_3000_3999_1PFNC_und15","M_3000_3999_OthF","M_3000_3999_Tot","M_4000_4999_CFNC","M_4000_4999_CF_C_und15","M_4000_4999_CFNC_und15","M_4000_4999_1PF_C_und15","M_4000_4999_1PFNC_und15","M_4000_4999_OthF","M_4000_4999_Tot","M_5000over_CFNC","M_5000over_CF_C_und15","M_5000over_CFNC_und15","M_5000over_1PF_C_und15","M_5000over_1PFNC_und15","M_5000over_OthF","M_5000over_Tot","M_NS_CFNC","M_NS_CF_C_und15","M_NS_CFNC_und15","M_NS_1PF_C_und15","M_NS_1PFNC_und15","M_NS_OthF","M_NS_Tot","Tot_CFNC","Tot_CF_C_und15","Tot_CFNC_und15","Tot_1PF_C_und15","Tot_1PFNC_und15","Tot_OthF","Tot_Tot"
"211","5345",3,3,4,0,0,0,13,0,3,0,0,0,0,3,6,0,3,0,3,0,17,8,6,3,0,0,0,15,5,10,3,0,4,0,23,17,20,9,0,3,0,47,15,28,9,3,0,0,55,12,9,11,4,3,0,35,8,14,6,3,0,0,30,5,19,3,6,0,0,31,8,6,0,0,0,0,20,6,7,0,0,0,0,23,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,4,3,3,0,0,0,0,7,0,0,3,0,0,0,7,0,0,0,0,0,0,5,4,3,3,3,0,0,8,114,134,62,20,23,0,345
"212","5346",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,3,0,0,0,0,0,3,0,0,0,0,8,3,3,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,16,0,0,0,34
"213","5350",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,3,5,0,0,0,0,7,0,5,3,0,0,0,9,3,6,0,0,0,0,7,4,3,0,0,0,0,3,0,0,3,0,0,0,3,3,9,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,3,0,0,0,0,3,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,6,26,34,14,7,3,0,84
"214","5351",13,9,7,0,0,0,26,0,3,3,0,0,0,7,16,3,8,0,0,0,28,3,9,6,0,3,0,15,14,16,17,7,0,0,47,21,18,11,8,3,3,58,27,33,12,10,4,0,81,27,41,15,4,3,0,93,24,41,14,3,3,3,84,26,50,18,9,0,0,103,32,44,10,0,0,0,95,22,39,8,3,0,0,78,6,21,6,0,0,0,35,7,10,5,0,0,0,27,14,20,7,0,0,0,45,14,30,10,0,0,0,53,6,3,0,0,0,0,15,0,0,3,0,0,0,6,13,20,17,0,0,0,47,285,409,168,43,26,6,936
"215","5352",9,3,0,3,0,0,20,0,0,0,0,3,0,8,7,6,5,0,0,0,19,12,0,3,0,4,0,21,8,6,6,3,0,0,22,19,11,3,4,3,0,47,12,17,8,7,3,0,46,22,29,10,6,0,0,73,16,25,8,3,0,0,53,17,28,10,3,0,0,62,14,22,7,0,3,0,44,13,30,13,3,0,0,62,7,8,0,0,0,0,14,3,0,0,0,0,0,10,5,14,3,0,0,0,23,0,18,8,0,0,0,28,3,3,3,0,0,0,9,0,0,0,0,0,0,5,7,3,0,0,0,0,12,179,242,97,40,25,3,584
"216","5353",11,10,3,0,0,0,27,3,0,0,0,0,0,9,4,0,4,0,4,0,13,6,0,0,0,3,0,12,14,6,3,0,5,0,29,16,6,11,3,6,4,44,14,23,9,9,9,0,63,11,15,7,4,4,0,39,17,25,3,8,0,0,57,9,21,3,0,7,0,41,8,4,4,0,0,0,17,4,25,8,0,0,0,34,3,7,0,0,0,0,12,3,3,0,0,0,0,4,0,11,3,0,0,0,13,8,4,0,0,0,0,21,3,7,0,0,0,0,8,3,6,3,0,0,0,13,3,4,8,0,0,0,15,151,185,73,31,30,4,475
"217","5354",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,3,0,0,0,0,0,5,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,3,0,0,0,20
"218","5355",13,10,5,3,0,0,31,4,3,0,0,0,0,10,8,7,7,0,3,0,26,8,8,7,0,0,0,25,9,8,9,0,4,0,37,18,25,15,3,4,0,67,19,37,17,9,6,3,87,37,47,13,10,6,0,111,37,59,12,12,7,0,125,36,72,18,3,7,0,132,24,46,6,3,0,0,80,19,34,5,0,5,0,67,5,15,0,0,0,0,28,0,0,3,0,0,0,6,7,18,7,0,0,0,24,5,15,3,0,0,0,20,7,3,0,0,0,0,14,4,3,0,0,0,0,8,10,5,3,0,0,0,18,260,423,127,40,46,3,908
"219","5356",0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,6,4,3,5,0,0,0,10,6,5,3,3,3,0,24,4,8,3,0,0,0,11,5,3,3,3,0,0,15,0,3,0,0,0,0,7,3,6,3,0,0,0,10,3,3,0,0,0,0,7,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,26,42,22,6,6,0,105
"220","5357",4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,4,0,3,0,0,0,0,5,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,15,9,6,3,0,0,31
"221","5360",5,5,3,0,0,0,12,0,0,0,0,0,0,3,4,0,3,0,0,0,5,0,0,5,0,0,0,3,0,4,3,0,0,0,10,5,10,3,0,0,0,12,10,9,6,0,0,0,19,3,3,0,0,3,0,11,0,10,3,0,0,0,13,3,12,7,0,0,0,24,3,5,3,0,0,0,11,0,9,0,0,0,0,16,5,6,0,0,0,0,10,0,0,0,0,0,0,3,0,4,0,0,0,0,10,6,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,0,0,0,7,49,86,37,9,4,0,184
"222","5371",0,3,4,0,0,0,8,0,0,0,0,0,0,0,0,3,3,0,0,0,9,0,3,0,0,0,0,3,6,0,3,0,0,0,4,0,0,8,3,0,0,14,3,6,4,0,0,0,18,3,16,3,0,0,0,22,3,7,5,0,0,0,20,4,16,3,0,0,0,26,3,7,0,0,0,0,12,4,15,6,0,0,0,22,6,0,3,0,0,0,7,0,3,0,0,0,0,4,0,7,0,0,0,0,13,3,4,3,0,0,0,10,0,3,0,0,0,0,4,0,3,0,0,0,0,4,0,4,3,0,0,0,3,41,100,44,7,6,0,203
"223","5372",0,3,3,0,0,0,5,4,3,3,0,0,0,9,0,0,0,0,4,0,10,8,0,0,0,0,0,4,7,6,3,0,6,0,19,13,11,9,0,3,0,32,16,14,9,0,7,0,50,11,36,8,9,8,0,70,15,22,3,0,4,0,43,20,22,3,3,3,0,49,10,26,0,0,3,0,41,9,18,0,0,0,0,23,3,9,0,0,0,0,14,0,3,0,0,0,0,3,3,7,0,0,0,0,12,0,7,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,11,128,182,44,27,31,3,416
"224","5373",14,4,3,0,0,3,23,3,6,5,0,0,0,14,4,0,7,4,0,0,19,9,3,3,0,5,0,23,13,9,8,3,4,0,41,14,15,10,3,0,0,38,13,17,7,6,0,0,48,24,31,12,7,7,0,66,15,28,5,4,0,0,54,8,25,4,3,3,0,46,3,5,3,0,0,0,16,4,10,5,3,3,0,21,0,4,0,0,0,0,6,3,3,0,0,0,0,7,0,7,0,0,0,0,7,7,3,0,0,0,0,12,0,0,0,0,0,0,3,0,3,3,0,0,0,5,10,0,0,0,0,0,11,149,166,63,31,36,3,447
"225","5374",10,4,0,0,0,0,16,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,4,9,3,3,0,0,0,15,11,3,6,0,4,0,22,9,3,3,4,4,0,20,6,3,3,0,0,0,18,8,8,0,0,0,0,15,3,3,0,0,0,0,10,0,0,0,0,0,0,3,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,58,45,21,6,6,0,140
"226","5381",3,3,0,0,0,0,4,4,0,0,0,0,0,4,0,0,0,0,0,0,3,3,0,0,0,0,0,3,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,9,0,0,4,0,29
"227","5400",0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,4,3,0,0,0,0,0,8,3,3,0,0,0,0,6,0,4,0,0,0,0,12,8,12,0,0,3,0,23,9,11,4,0,0,0,20,3,8,4,0,0,0,17,3,11,3,0,0,0,12,9,6,4,0,0,0,16,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,7,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,45,62,20,3,3,0,141
"228","5401",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,3,9,4,4,3,0,0,20,3,3,3,0,3,0,9,8,9,0,3,5,0,20,3,4,0,0,3,0,10,4,7,5,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,36,32,17,7,8,0,108
"229","5410",0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,6,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,5,0,6,0,39
"230","5411",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,4,0,0,0,9,3,4,0,0,0,0,7,5,5,0,0,3,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,19,0,0,3,0,41
"231","5412",0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,7,0,0,0,0,0,0,3,4,0,3,0,0,0,10,5,0,0,3,0,0,9,3,3,0,3,0,0,12,11,6,3,0,0,0,13,10,3,0,0,0,0,17,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,46,26,15,11,9,0,107
"232","5413",3,3,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,3,0,0,4,7,0,0,0,0,0,10,3,0,0,0,0,0,11,3,4,0,0,3,0,8,3,0,0,0,0,0,4,3,3,0,0,0,0,9,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5,30,24,10,7,4,0,72
"233","5414",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,3,0,13
"234","5415",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,3,0,0,0,18
"235","5416",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,3,4,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,13,4,3,0,0,31
"236","5417",0,3,0,0,0,0,10,0,0,0,0,0,0,0,5,0,0,0,0,0,8,7,8,3,0,0,0,16,10,4,3,4,7,0,26,4,5,0,0,0,0,12,11,6,3,0,0,0,20,4,3,0,0,0,0,12,3,7,0,0,0,0,11,3,3,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,64,48,15,7,3,0,138
"237","5418",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7
"238","5419",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,5,0,0,0,18
"239","5420",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,5
"240","5421",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,8
"241","5422",3,0,0,3,0,0,6,0,0,0,0,0,0,4,12,4,3,0,0,3,21,9,3,0,3,3,0,15,8,11,0,4,4,0,31,6,5,3,7,0,0,17,3,7,0,0,0,0,11,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,10,44,26,14,29,10,0,126
"242","5431",7,0,0,0,0,0,5,0,3,0,0,0,0,5,0,0,0,0,0,0,8,0,0,0,0,0,0,3,0,6,3,0,0,0,15,4,4,0,0,0,0,9,0,5,0,0,0,0,11,3,3,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,22,35,7,6,3,0,66
"243","5432",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
"244","5433",7,0,0,0,0,0,7,0,0,0,0,3,0,3,0,0,0,0,0,0,5,11,3,0,0,0,0,13,3,3,0,3,0,0,10,3,4,5,0,0,0,13,4,3,0,0,3,0,14,4,11,0,0,0,0,17,6,4,0,0,0,0,12,5,5,3,0,0,0,10,0,0,0,0,0,0,3,0,7,0,0,0,0,10,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,11,41,47,18,14,6,0,132
"245","5434",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,6,0,4,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,22
"246","5440",0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10
"247","5451",0,3,0,0,0,0,3,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,0,0,0,0,0,4,0,0,3,0,0,0,4,8,3,0,0,0,0,8,5,4,0,0,0,0,14,4,5,0,3,0,0,12,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,3,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,28,9,3,3,0,75
"248","5452",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,4,0,0,0,0,5,3,0,0,0,0,0,3,3,3,0,0,0,0,8,0,7,0,0,0,0,4,3,3,4,0,0,0,11,0,3,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,17,25,7,0,0,0,54
"249","5453",9,3,6,0,0,0,21,5,0,3,0,0,0,10,7,4,3,3,0,0,17,10,3,0,0,0,0,23,10,9,9,3,0,0,32,13,11,6,6,3,0,41,24,19,4,3,3,0,60,24,32,5,3,4,0,62,18,27,9,0,0,0,60,13,27,4,0,3,0,53,10,21,0,3,3,0,38,9,15,6,3,0,0,31,3,5,0,0,0,0,13,3,10,0,0,0,0,9,8,19,5,0,0,0,30,0,11,3,0,0,0,13,4,3,0,0,0,0,5,0,4,0,0,0,0,3,9,5,3,3,0,0,22,181,235,65,34,17,4,532
"250","5454",4,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,12,5,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,12,3,9,3,0,43
"251","5455",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"252","5460",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,3,3,0,4,0,0,15,3,4,3,0,0,0,11,0,9,3,0,0,0,12,4,0,3,0,0,0,9,3,4,0,0,0,0,3,4,4,3,0,0,0,9,0,0,0,0,0,0,3,0,4,0,0,0,0,5,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,26,30,23,13,4,0,93
