"","POA_CODE_2016","class","total"
"6535","5046","CF_no_ChU15_a_Total_P",924
"6536","5047","CF_no_ChU15_a_Total_P",871
"6537","5048","CF_no_ChU15_a_Total_P",1696
"6538","5049","CF_no_ChU15_a_Total_P",1377
"6539","5050","CF_no_ChU15_a_Total_P",934
"6540","5051","CF_no_ChU15_a_Total_P",2208
"6541","5052","CF_no_ChU15_a_Total_P",1114
"6542","5061","CF_no_ChU15_a_Total_P",1347
"6543","5062","CF_no_ChU15_a_Total_P",2461
"6544","5063","CF_no_ChU15_a_Total_P",1315
"6545","5064","CF_no_ChU15_a_Total_P",1601
"6546","5065","CF_no_ChU15_a_Total_P",1310
"6547","5066","CF_no_ChU15_a_Total_P",2188
"6548","5067","CF_no_ChU15_a_Total_P",857
"6549","5068","CF_no_ChU15_a_Total_P",1599
"6550","5069","CF_no_ChU15_a_Total_P",1047
"6551","5070","CF_no_ChU15_a_Total_P",1677
"6552","5072","CF_no_ChU15_a_Total_P",1895
"6553","5073","CF_no_ChU15_a_Total_P",2476
"6554","5074","CF_no_ChU15_a_Total_P",1866
"6555","5075","CF_no_ChU15_a_Total_P",1699
"6556","5076","CF_no_ChU15_a_Total_P",2226
"6557","5081","CF_no_ChU15_a_Total_P",1302
"6558","5082","CF_no_ChU15_a_Total_P",2025
"6559","5083","CF_no_ChU15_a_Total_P",908
"6560","5084","CF_no_ChU15_a_Total_P",929
"6561","5085","CF_no_ChU15_a_Total_P",1719
"6562","5086","CF_no_ChU15_a_Total_P",1715
"6563","5087","CF_no_ChU15_a_Total_P",1009
"6564","5088","CF_no_ChU15_a_Total_P",379
"6565","5089","CF_no_ChU15_a_Total_P",1255
"6566","5090","CF_no_ChU15_a_Total_P",956
"6567","5091","CF_no_ChU15_a_Total_P",1244
"6568","5092","CF_no_ChU15_a_Total_P",2391
"6569","5093","CF_no_ChU15_a_Total_P",1178
"6570","5094","CF_no_ChU15_a_Total_P",118
"6571","5095","CF_no_ChU15_a_Total_P",2511
"6572","5096","CF_no_ChU15_a_Total_P",2002
"6573","5097","CF_no_ChU15_a_Total_P",2016
"6574","5098","CF_no_ChU15_a_Total_P",1536
"6575","5106","CF_no_ChU15_a_Total_P",0
"6576","5107","CF_no_ChU15_a_Total_P",2652
"6577","5108","CF_no_ChU15_a_Total_P",5116
"6578","5109","CF_no_ChU15_a_Total_P",2946
"6579","5110","CF_no_ChU15_a_Total_P",956
"6580","5111","CF_no_ChU15_a_Total_P",0
"6581","5112","CF_no_ChU15_a_Total_P",2030
"6582","5113","CF_no_ChU15_a_Total_P",1437
"6583","5114","CF_no_ChU15_a_Total_P",3808
"6584","5115","CF_no_ChU15_a_Total_P",875
"6585","5116","CF_no_ChU15_a_Total_P",1083
"6586","5117","CF_no_ChU15_a_Total_P",561
"6587","5118","CF_no_ChU15_a_Total_P",2604
"6588","5120","CF_no_ChU15_a_Total_P",356
"6589","5121","CF_no_ChU15_a_Total_P",240
"6590","5125","CF_no_ChU15_a_Total_P",3297
"6591","5126","CF_no_ChU15_a_Total_P",993
"6592","5127","CF_no_ChU15_a_Total_P",1521
"6593","5131","CF_no_ChU15_a_Total_P",213
"6594","5132","CF_no_ChU15_a_Total_P",72
"6595","5133","CF_no_ChU15_a_Total_P",86
"6596","5134","CF_no_ChU15_a_Total_P",62
"6597","5136","CF_no_ChU15_a_Total_P",73
"6598","5137","CF_no_ChU15_a_Total_P",122
"6599","5138","CF_no_ChU15_a_Total_P",55
"6600","5139","CF_no_ChU15_a_Total_P",20
"6601","5140","CF_no_ChU15_a_Total_P",67
"6602","5141","CF_no_ChU15_a_Total_P",147
"6603","5142","CF_no_ChU15_a_Total_P",89
"6604","5144","CF_no_ChU15_a_Total_P",96
"6605","5150","CF_no_ChU15_a_Total_P",3
"6606","5151","CF_no_ChU15_a_Total_P",58
"6607","5152","CF_no_ChU15_a_Total_P",903
"6608","5153","CF_no_ChU15_a_Total_P",1224
"6609","5154","CF_no_ChU15_a_Total_P",535
"6610","5155","CF_no_ChU15_a_Total_P",502
"6611","5156","CF_no_ChU15_a_Total_P",158
"6612","5157","CF_no_ChU15_a_Total_P",586
"6613","5158","CF_no_ChU15_a_Total_P",4385
"6614","5159","CF_no_ChU15_a_Total_P",6119
"6615","5160","CF_no_ChU15_a_Total_P",0
"6616","5161","CF_no_ChU15_a_Total_P",1319
"6617","5162","CF_no_ChU15_a_Total_P",4427
"6618","5163","CF_no_ChU15_a_Total_P",1790
"6619","5164","CF_no_ChU15_a_Total_P",471
"6620","5165","CF_no_ChU15_a_Total_P",472
"6621","5166","CF_no_ChU15_a_Total_P",184
"6622","5167","CF_no_ChU15_a_Total_P",723
"6623","5168","CF_no_ChU15_a_Total_P",615
"6624","5169","CF_no_ChU15_a_Total_P",1882
"6625","5170","CF_no_ChU15_a_Total_P",150
"6626","5171","CF_no_ChU15_a_Total_P",871
"6627","5172","CF_no_ChU15_a_Total_P",634
"6628","5173","CF_no_ChU15_a_Total_P",1119
"6629","5174","CF_no_ChU15_a_Total_P",398
"6630","5201","CF_no_ChU15_a_Total_P",259
"6631","5202","CF_no_ChU15_a_Total_P",90
"6632","5203","CF_no_ChU15_a_Total_P",132
"6633","5204","CF_no_ChU15_a_Total_P",186
"6634","5210","CF_no_ChU15_a_Total_P",222
"6635","5211","CF_no_ChU15_a_Total_P",1159
"6636","5212","CF_no_ChU15_a_Total_P",181
"6637","5213","CF_no_ChU15_a_Total_P",109
"6638","5214","CF_no_ChU15_a_Total_P",559
"6639","5220","CF_no_ChU15_a_Total_P",7
"6640","5221","CF_no_ChU15_a_Total_P",12
"6641","5222","CF_no_ChU15_a_Total_P",39
"6642","5223","CF_no_ChU15_a_Total_P",264
"6643","5231","CF_no_ChU15_a_Total_P",231
"6644","5232","CF_no_ChU15_a_Total_P",116
"6645","5233","CF_no_ChU15_a_Total_P",263
"6646","5234","CF_no_ChU15_a_Total_P",188
"6647","5235","CF_no_ChU15_a_Total_P",241
"6648","5236","CF_no_ChU15_a_Total_P",54
"6649","5237","CF_no_ChU15_a_Total_P",31
"6650","5238","CF_no_ChU15_a_Total_P",284
"6651","5240","CF_no_ChU15_a_Total_P",86
"6652","5241","CF_no_ChU15_a_Total_P",325
"6653","5242","CF_no_ChU15_a_Total_P",269
"6654","5243","CF_no_ChU15_a_Total_P",164
"6655","5244","CF_no_ChU15_a_Total_P",658
"6656","5245","CF_no_ChU15_a_Total_P",373
"6657","5250","CF_no_ChU15_a_Total_P",584
"6658","5251","CF_no_ChU15_a_Total_P",1774
"6659","5252","CF_no_ChU15_a_Total_P",849
"6660","5253","CF_no_ChU15_a_Total_P",1839
"6661","5254","CF_no_ChU15_a_Total_P",283
"6662","5255","CF_no_ChU15_a_Total_P",1061
"6663","5256","CF_no_ChU15_a_Total_P",135
"6664","5259","CF_no_ChU15_a_Total_P",95
"6665","5260","CF_no_ChU15_a_Total_P",154
"6666","5261","CF_no_ChU15_a_Total_P",34
"6667","5262","CF_no_ChU15_a_Total_P",39
"6668","5263","CF_no_ChU15_a_Total_P",28
"6669","5264","CF_no_ChU15_a_Total_P",89
"6670","5265","CF_no_ChU15_a_Total_P",35
"6671","5266","CF_no_ChU15_a_Total_P",28
"6672","5267","CF_no_ChU15_a_Total_P",142
"6673","5268","CF_no_ChU15_a_Total_P",325
"6674","5269","CF_no_ChU15_a_Total_P",20
"6675","5270","CF_no_ChU15_a_Total_P",83
"6676","5271","CF_no_ChU15_a_Total_P",616
"6677","5272","CF_no_ChU15_a_Total_P",71
"6678","5273","CF_no_ChU15_a_Total_P",0
"6679","5275","CF_no_ChU15_a_Total_P",201
"6680","5276","CF_no_ChU15_a_Total_P",77
"6681","5277","CF_no_ChU15_a_Total_P",271
"6682","5278","CF_no_ChU15_a_Total_P",66
"6683","5279","CF_no_ChU15_a_Total_P",42
"6684","5280","CF_no_ChU15_a_Total_P",712
"6685","5290","CF_no_ChU15_a_Total_P",2233
"6686","5291","CF_no_ChU15_a_Total_P",1185
"6687","5301","CF_no_ChU15_a_Total_P",39
"6688","5302","CF_no_ChU15_a_Total_P",56
"6689","5303","CF_no_ChU15_a_Total_P",32
"6690","5304","CF_no_ChU15_a_Total_P",78
"6691","5306","CF_no_ChU15_a_Total_P",13
"6692","5307","CF_no_ChU15_a_Total_P",51
"6693","5308","CF_no_ChU15_a_Total_P",19
"6694","5309","CF_no_ChU15_a_Total_P",23
"6695","5310","CF_no_ChU15_a_Total_P",7
"6696","5311","CF_no_ChU15_a_Total_P",76
"6697","5320","CF_no_ChU15_a_Total_P",69
"6698","5321","CF_no_ChU15_a_Total_P",22
"6699","5322","CF_no_ChU15_a_Total_P",139
"6700","5330","CF_no_ChU15_a_Total_P",307
"6701","5331","CF_no_ChU15_a_Total_P",22
"6702","5332","CF_no_ChU15_a_Total_P",30
"6703","5333","CF_no_ChU15_a_Total_P",558
"6704","5340","CF_no_ChU15_a_Total_P",118
"6705","5341","CF_no_ChU15_a_Total_P",782
"6706","5342","CF_no_ChU15_a_Total_P",165
"6707","5343","CF_no_ChU15_a_Total_P",385
"6708","5344","CF_no_ChU15_a_Total_P",132
"6709","5345","CF_no_ChU15_a_Total_P",349
"6710","5346","CF_no_ChU15_a_Total_P",56
"6711","5350","CF_no_ChU15_a_Total_P",80
"6712","5351","CF_no_ChU15_a_Total_P",902
"6713","5352","CF_no_ChU15_a_Total_P",642
"6714","5353","CF_no_ChU15_a_Total_P",497
"6715","5354","CF_no_ChU15_a_Total_P",47
"6716","5355","CF_no_ChU15_a_Total_P",864
"6717","5356","CF_no_ChU15_a_Total_P",143
"6718","5357","CF_no_ChU15_a_Total_P",27
"6719","5360","CF_no_ChU15_a_Total_P",173
"6720","5371","CF_no_ChU15_a_Total_P",257
"6721","5372","CF_no_ChU15_a_Total_P",227
"6722","5373","CF_no_ChU15_a_Total_P",358
"6723","5374","CF_no_ChU15_a_Total_P",146
"6724","5381","CF_no_ChU15_a_Total_P",34
"6725","5400","CF_no_ChU15_a_Total_P",95
"6726","5401","CF_no_ChU15_a_Total_P",100
"6727","5410","CF_no_ChU15_a_Total_P",48
"6728","5411","CF_no_ChU15_a_Total_P",23
"6729","5412","CF_no_ChU15_a_Total_P",111
"6730","5413","CF_no_ChU15_a_Total_P",82
"6731","5414","CF_no_ChU15_a_Total_P",20
"6732","5415","CF_no_ChU15_a_Total_P",29
"6733","5416","CF_no_ChU15_a_Total_P",25
"6734","5417","CF_no_ChU15_a_Total_P",91
"6735","5418","CF_no_ChU15_a_Total_P",8
"6736","5419","CF_no_ChU15_a_Total_P",22
"6737","5420","CF_no_ChU15_a_Total_P",0
"6738","5421","CF_no_ChU15_a_Total_P",10
"6739","5422","CF_no_ChU15_a_Total_P",112
"6740","5431","CF_no_ChU15_a_Total_P",78
"6741","5432","CF_no_ChU15_a_Total_P",8
"6742","5433","CF_no_ChU15_a_Total_P",101
"6743","5434","CF_no_ChU15_a_Total_P",18
"6744","5440","CF_no_ChU15_a_Total_P",9
"6745","5451","CF_no_ChU15_a_Total_P",58
"6746","5452","CF_no_ChU15_a_Total_P",52
"6747","5453","CF_no_ChU15_a_Total_P",386
"6748","5454","CF_no_ChU15_a_Total_P",34
"6749","5455","CF_no_ChU15_a_Total_P",3
"6750","5460","CF_no_ChU15_a_Total_P",114
"6751","5461","CF_no_ChU15_a_Total_P",234
"6752","5462","CF_no_ChU15_a_Total_P",52
"6753","5464","CF_no_ChU15_a_Total_P",56
"6754","5470","CF_no_ChU15_a_Total_P",30
"6755","5471","CF_no_ChU15_a_Total_P",5
"6756","5472","CF_no_ChU15_a_Total_P",21
"6757","5473","CF_no_ChU15_a_Total_P",61
"6758","5480","CF_no_ChU15_a_Total_P",67
"6759","5481","CF_no_ChU15_a_Total_P",63
"6760","5482","CF_no_ChU15_a_Total_P",56
"6761","5483","CF_no_ChU15_a_Total_P",30
"6762","5485","CF_no_ChU15_a_Total_P",41
"6763","5490","CF_no_ChU15_a_Total_P",17
"6764","5491","CF_no_ChU15_a_Total_P",145
"6765","5493","CF_no_ChU15_a_Total_P",8
"6766","5495","CF_no_ChU15_a_Total_P",60
"6767","5501","CF_no_ChU15_a_Total_P",1172
"6768","5502","CF_no_ChU15_a_Total_P",208
"6769","5510","CF_no_ChU15_a_Total_P",6
"6770","5520","CF_no_ChU15_a_Total_P",51
"6771","5521","CF_no_ChU15_a_Total_P",3
"6772","5522","CF_no_ChU15_a_Total_P",70
"6773","5523","CF_no_ChU15_a_Total_P",205
"6774","5540","CF_no_ChU15_a_Total_P",1614
"6775","5550","CF_no_ChU15_a_Total_P",80
"6776","5552","CF_no_ChU15_a_Total_P",55
"6777","5554","CF_no_ChU15_a_Total_P",505
"6778","5555","CF_no_ChU15_a_Total_P",64
"6779","5556","CF_no_ChU15_a_Total_P",341
"6780","5558","CF_no_ChU15_a_Total_P",382
"6781","5560","CF_no_ChU15_a_Total_P",41
"6782","5570","CF_no_ChU15_a_Total_P",33
"6783","5571","CF_no_ChU15_a_Total_P",114
"6784","5572","CF_no_ChU15_a_Total_P",5
"6785","5573","CF_no_ChU15_a_Total_P",148
"6786","5575","CF_no_ChU15_a_Total_P",167
"6787","5576","CF_no_ChU15_a_Total_P",100
"6788","5577","CF_no_ChU15_a_Total_P",76
"6789","5580","CF_no_ChU15_a_Total_P",38
"6790","5581","CF_no_ChU15_a_Total_P",24
"6791","5582","CF_no_ChU15_a_Total_P",57
"6792","5583","CF_no_ChU15_a_Total_P",50
"6793","5600","CF_no_ChU15_a_Total_P",711
"6794","5601","CF_no_ChU15_a_Total_P",48
"6795","5602","CF_no_ChU15_a_Total_P",108
"6796","5603","CF_no_ChU15_a_Total_P",32
"6797","5604","CF_no_ChU15_a_Total_P",13
"6798","5605","CF_no_ChU15_a_Total_P",90
"6799","5606","CF_no_ChU15_a_Total_P",1012
"6800","5607","CF_no_ChU15_a_Total_P",445
"6801","5608","CF_no_ChU15_a_Total_P",1076
"6802","5609","CF_no_ChU15_a_Total_P",176
"6803","5630","CF_no_ChU15_a_Total_P",26
"6804","5631","CF_no_ChU15_a_Total_P",73
"6805","5632","CF_no_ChU15_a_Total_P",29
"6806","5633","CF_no_ChU15_a_Total_P",31
"6807","5640","CF_no_ChU15_a_Total_P",56
"6808","5641","CF_no_ChU15_a_Total_P",47
"6809","5642","CF_no_ChU15_a_Total_P",12
"6810","5650","CF_no_ChU15_a_Total_P",9
"6811","5651","CF_no_ChU15_a_Total_P",13
"6812","5652","CF_no_ChU15_a_Total_P",38
"6813","5653","CF_no_ChU15_a_Total_P",3
"6814","5654","CF_no_ChU15_a_Total_P",21
"6815","5655","CF_no_ChU15_a_Total_P",4
"6816","5660","CF_no_ChU15_a_Total_P",6
"6817","5661","CF_no_ChU15_a_Total_P",3
"6818","5670","CF_no_ChU15_a_Total_P",17
"6819","5671","CF_no_ChU15_a_Total_P",10
"6820","5680","CF_no_ChU15_a_Total_P",152
"6821","5690","CF_no_ChU15_a_Total_P",262
"6822","5700","CF_no_ChU15_a_Total_P",866
"6823","5701","CF_no_ChU15_a_Total_P",0
"6824","5710","CF_no_ChU15_a_Total_P",229
"6825","5713","CF_no_ChU15_a_Total_P",0
"6826","5715","CF_no_ChU15_a_Total_P",0
"6827","5717","CF_no_ChU15_a_Total_P",0
"6828","5719","CF_no_ChU15_a_Total_P",0
"6829","5720","CF_no_ChU15_a_Total_P",11
"6830","5722","CF_no_ChU15_a_Total_P",22
"6831","5723","CF_no_ChU15_a_Total_P",93
"6832","5724","CF_no_ChU15_a_Total_P",21
"6833","5725","CF_no_ChU15_a_Total_P",213
"6834","5730","CF_no_ChU15_a_Total_P",3
"6835","5731","CF_no_ChU15_a_Total_P",22
"6836","5732","CF_no_ChU15_a_Total_P",14
"6837","5733","CF_no_ChU15_a_Total_P",11
"6838","5734","CF_no_ChU15_a_Total_P",8
"6839","5950","CF_no_ChU15_a_Total_P",0
"6840","5960","CF_no_ChU15_a_Total_P",0
"6841","5000","CF_Total_F",454
"6842","5005","CF_Total_F",0
"6843","5006","CF_Total_F",377
"6844","5007","CF_Total_F",522
"6845","5008","CF_Total_F",1455
"6846","5009","CF_Total_F",573
"6847","5010","CF_Total_F",670
"6848","5011","CF_Total_F",1394
"6849","5012","CF_Total_F",1311
"6850","5013","CF_Total_F",1000
"6851","5014","CF_Total_F",1219
"6852","5015","CF_Total_F",473
"6853","5016","CF_Total_F",939
"6854","5017","CF_Total_F",461
"6855","5018","CF_Total_F",672
"6856","5019","CF_Total_F",868
"6857","5020","CF_Total_F",378
"6858","5021","CF_Total_F",602
"6859","5022","CF_Total_F",1871
"6860","5023","CF_Total_F",1703
"6861","5024","CF_Total_F",1719
"6862","5025","CF_Total_F",1040
"6863","5031","CF_Total_F",946
"6864","5032","CF_Total_F",1547
"6865","5033","CF_Total_F",801
"6866","5034","CF_Total_F",1196
"6867","5035","CF_Total_F",651
"6868","5037","CF_Total_F",1157
"6869","5038","CF_Total_F",1612
"6870","5039","CF_Total_F",990
"6871","5040","CF_Total_F",268
"6872","5041","CF_Total_F",1830
"6873","5042","CF_Total_F",1102
"6874","5043","CF_Total_F",1683
"6875","5044","CF_Total_F",1188
"6876","5045","CF_Total_F",1411
"6877","5046","CF_Total_F",882
"6878","5047","CF_Total_F",831
"6879","5048","CF_Total_F",1491
"6880","5049","CF_Total_F",1196
"6881","5050","CF_Total_F",678
"6882","5051","CF_Total_F",2013
"6883","5052","CF_Total_F",882
"6884","5061","CF_Total_F",1153
"6885","5062","CF_Total_F",1953
"6886","5063","CF_Total_F",1329
"6887","5064","CF_Total_F",1243
"6888","5065","CF_Total_F",1260
"6889","5066","CF_Total_F",1718
"6890","5067","CF_Total_F",884
"6891","5068","CF_Total_F",1354
"6892","5069","CF_Total_F",963
"6893","5070","CF_Total_F",1503
"6894","5072","CF_Total_F",1551
"6895","5073","CF_Total_F",1956
"6896","5074","CF_Total_F",1556
"6897","5075","CF_Total_F",1276
"6898","5076","CF_Total_F",1375
"6899","5081","CF_Total_F",1035
"6900","5082","CF_Total_F",1863
"6901","5083","CF_Total_F",935
"6902","5084","CF_Total_F",964
"6903","5085","CF_Total_F",2270
"6904","5086","CF_Total_F",1879
"6905","5087","CF_Total_F",1244
"6906","5088","CF_Total_F",356
"6907","5089","CF_Total_F",921
"6908","5090","CF_Total_F",780
"6909","5091","CF_Total_F",985
"6910","5092","CF_Total_F",2122
"6911","5093","CF_Total_F",1029
"6912","5094","CF_Total_F",103
"6913","5095","CF_Total_F",2560
"6914","5096","CF_Total_F",1638
"6915","5097","CF_Total_F",1619
"6916","5098","CF_Total_F",1389
"6917","5106","CF_Total_F",0
"6918","5107","CF_Total_F",2227
"6919","5108","CF_Total_F",4555
"6920","5109","CF_Total_F",2330
"6921","5110","CF_Total_F",1066
"6922","5111","CF_Total_F",0
"6923","5112","CF_Total_F",1745
"6924","5113","CF_Total_F",1418
"6925","5114","CF_Total_F",4007
"6926","5115","CF_Total_F",1157
"6927","5116","CF_Total_F",1016
"6928","5117","CF_Total_F",496
"6929","5118","CF_Total_F",2143
"6930","5120","CF_Total_F",272
"6931","5121","CF_Total_F",187
"6932","5125","CF_Total_F",2618
"6933","5126","CF_Total_F",909
"6934","5127","CF_Total_F",1007
"6935","5131","CF_Total_F",138
"6936","5132","CF_Total_F",63
"6937","5133","CF_Total_F",57
"6938","5134","CF_Total_F",53
"6939","5136","CF_Total_F",72
"6940","5137","CF_Total_F",86
"6941","5138","CF_Total_F",44
"6942","5139","CF_Total_F",28
"6943","5140","CF_Total_F",72
"6944","5141","CF_Total_F",93
"6945","5142","CF_Total_F",79
"6946","5144","CF_Total_F",61
"6947","5150","CF_Total_F",8
"6948","5151","CF_Total_F",45
"6949","5152","CF_Total_F",859
"6950","5153","CF_Total_F",922
"6951","5154","CF_Total_F",475
"6952","5155","CF_Total_F",524
"6953","5156","CF_Total_F",134
"6954","5157","CF_Total_F",402
"6955","5158","CF_Total_F",3584
"6956","5159","CF_Total_F",4534
"6957","5160","CF_Total_F",0
"6958","5161","CF_Total_F",1208
"6959","5162","CF_Total_F",3840
"6960","5163","CF_Total_F",1457
"6961","5164","CF_Total_F",421
"6962","5165","CF_Total_F",434
"6963","5166","CF_Total_F",153
"6964","5167","CF_Total_F",625
"6965","5168","CF_Total_F",584
"6966","5169","CF_Total_F",2004
"6967","5170","CF_Total_F",131
"6968","5171","CF_Total_F",716
"6969","5172","CF_Total_F",512
"6970","5173","CF_Total_F",1392
"6971","5174","CF_Total_F",343
"6972","5201","CF_Total_F",237
"6973","5202","CF_Total_F",103
"6974","5203","CF_Total_F",112
"6975","5204","CF_Total_F",186
"6976","5210","CF_Total_F",223
"6977","5211","CF_Total_F",1137
"6978","5212","CF_Total_F",147
"6979","5213","CF_Total_F",122
"6980","5214","CF_Total_F",562
"6981","5220","CF_Total_F",15
"6982","5221","CF_Total_F",21
"6983","5222","CF_Total_F",47
"6984","5223","CF_Total_F",329
"6985","5231","CF_Total_F",169
"6986","5232","CF_Total_F",56
"6987","5233","CF_Total_F",190
"6988","5234","CF_Total_F",171
"6989","5235","CF_Total_F",253
"6990","5236","CF_Total_F",33
"6991","5237","CF_Total_F",31
"6992","5238","CF_Total_F",297
"6993","5240","CF_Total_F",64
"6994","5241","CF_Total_F",299
"6995","5242","CF_Total_F",202
"6996","5243","CF_Total_F",95
"6997","5244","CF_Total_F",540
"6998","5245","CF_Total_F",332
"6999","5250","CF_Total_F",520
"7000","5251","CF_Total_F",1732
"7001","5252","CF_Total_F",896
"7002","5253","CF_Total_F",1692
"7003","5254","CF_Total_F",273
"7004","5255","CF_Total_F",1035
"7005","5256","CF_Total_F",98
"7006","5259","CF_Total_F",96
"7007","5260","CF_Total_F",146
"7008","5261","CF_Total_F",37
"7009","5262","CF_Total_F",49
"7010","5263","CF_Total_F",16
"7011","5264","CF_Total_F",93
"7012","5265","CF_Total_F",45
"7013","5266","CF_Total_F",64
"7014","5267","CF_Total_F",217
"7015","5268","CF_Total_F",363
"7016","5269","CF_Total_F",22
"7017","5270","CF_Total_F",83
"7018","5271","CF_Total_F",798
"7019","5272","CF_Total_F",80
"7020","5273","CF_Total_F",14
"7021","5275","CF_Total_F",229
"7022","5276","CF_Total_F",91
"7023","5277","CF_Total_F",306
"7024","5278","CF_Total_F",50
"7025","5279","CF_Total_F",50
"7026","5280","CF_Total_F",708
"7027","5290","CF_Total_F",2505
"7028","5291","CF_Total_F",1147
"7029","5301","CF_Total_F",53
"7030","5302","CF_Total_F",82
"7031","5303","CF_Total_F",26
"7032","5304","CF_Total_F",78
"7033","5306","CF_Total_F",6
"7034","5307","CF_Total_F",51
"7035","5308","CF_Total_F",18
"7036","5309","CF_Total_F",20
"7037","5310","CF_Total_F",10
"7038","5311","CF_Total_F",53
"7039","5320","CF_Total_F",40
"7040","5321","CF_Total_F",20
"7041","5322","CF_Total_F",102
"7042","5330","CF_Total_F",330
"7043","5331","CF_Total_F",34
"7044","5332","CF_Total_F",32
"7045","5333","CF_Total_F",587
"7046","5340","CF_Total_F",134
"7047","5341","CF_Total_F",744
"7048","5342","CF_Total_F",127
"7049","5343","CF_Total_F",426
"7050","5344","CF_Total_F",114
"7051","5345","CF_Total_F",320
"7052","5346","CF_Total_F",44
"7053","5350","CF_Total_F",66
"7054","5351","CF_Total_F",775
"7055","5352","CF_Total_F",566
"7056","5353","CF_Total_F",416
"7057","5354","CF_Total_F",28
"7058","5355","CF_Total_F",872
"7059","5356","CF_Total_F",104
"7060","5357","CF_Total_F",32
"7061","5360","CF_Total_F",165
"7062","5371","CF_Total_F",207
"7063","5372","CF_Total_F",294
"7064","5373","CF_Total_F",339
"7065","5374","CF_Total_F",142
"7066","5381","CF_Total_F",41
"7067","5400","CF_Total_F",112
"7068","5401","CF_Total_F",91
"7069","5410","CF_Total_F",37
"7070","5411","CF_Total_F",35
"7071","5412","CF_Total_F",89
"7072","5413","CF_Total_F",80
"7073","5414","CF_Total_F",14
"7074","5415","CF_Total_F",24
"7075","5416","CF_Total_F",28
"7076","5417","CF_Total_F",126
"7077","5418","CF_Total_F",5
"7078","5419","CF_Total_F",26
"7079","5420","CF_Total_F",7
"7080","5421","CF_Total_F",9
"7081","5422","CF_Total_F",104
"7082","5431","CF_Total_F",78
"7083","5432","CF_Total_F",11
"7084","5433","CF_Total_F",106
"7085","5434","CF_Total_F",27
"7086","5440","CF_Total_F",19
"7087","5451","CF_Total_F",64
"7088","5452","CF_Total_F",53
"7089","5453","CF_Total_F",486
"7090","5454","CF_Total_F",41
"7091","5455","CF_Total_F",7
"7092","5460","CF_Total_F",84
"7093","5461","CF_Total_F",259
"7094","5462","CF_Total_F",70
"7095","5464","CF_Total_F",71
"7096","5470","CF_Total_F",17
"7097","5471","CF_Total_F",12
"7098","5472","CF_Total_F",14
"7099","5473","CF_Total_F",68
"7100","5480","CF_Total_F",83
"7101","5481","CF_Total_F",53
"7102","5482","CF_Total_F",54
"7103","5483","CF_Total_F",38
"7104","5485","CF_Total_F",53
"7105","5490","CF_Total_F",19
"7106","5491","CF_Total_F",183
"7107","5493","CF_Total_F",9
"7108","5495","CF_Total_F",37
"7109","5501","CF_Total_F",941
"7110","5502","CF_Total_F",184
"7111","5510","CF_Total_F",8
"7112","5520","CF_Total_F",47
"7113","5521","CF_Total_F",13
"7114","5522","CF_Total_F",89
"7115","5523","CF_Total_F",193
"7116","5540","CF_Total_F",1439
"7117","5550","CF_Total_F",95
"7118","5552","CF_Total_F",51
"7119","5554","CF_Total_F",498
"7120","5555","CF_Total_F",45
"7121","5556","CF_Total_F",306
"7122","5558","CF_Total_F",367
"7123","5560","CF_Total_F",46
"7124","5570","CF_Total_F",31
"7125","5571","CF_Total_F",132
"7126","5572","CF_Total_F",11
"7127","5573","CF_Total_F",174
"7128","5575","CF_Total_F",179
"7129","5576","CF_Total_F",102
"7130","5577","CF_Total_F",47
"7131","5580","CF_Total_F",37
"7132","5581","CF_Total_F",28
"7133","5582","CF_Total_F",37
"7134","5583","CF_Total_F",54
"7135","5600","CF_Total_F",682
"7136","5601","CF_Total_F",46
"7137","5602","CF_Total_F",124
"7138","5603","CF_Total_F",43
"7139","5604","CF_Total_F",12
"7140","5605","CF_Total_F",131
"7141","5606","CF_Total_F",1327
"7142","5607","CF_Total_F",548
"7143","5608","CF_Total_F",1111
"7144","5609","CF_Total_F",250
"7145","5630","CF_Total_F",24
"7146","5631","CF_Total_F",112
"7147","5632","CF_Total_F",31
"7148","5633","CF_Total_F",34
"7149","5640","CF_Total_F",94
"7150","5641","CF_Total_F",106
"7151","5642","CF_Total_F",29
"7152","5650","CF_Total_F",21
"7153","5651","CF_Total_F",16
"7154","5652","CF_Total_F",80
"7155","5653","CF_Total_F",10
"7156","5654","CF_Total_F",22
"7157","5655","CF_Total_F",14
"7158","5660","CF_Total_F",8
"7159","5661","CF_Total_F",15
"7160","5670","CF_Total_F",51
"7161","5671","CF_Total_F",14
"7162","5680","CF_Total_F",200
"7163","5690","CF_Total_F",358
"7164","5700","CF_Total_F",945
"7165","5701","CF_Total_F",0
"7166","5710","CF_Total_F",271
"7167","5713","CF_Total_F",0
"7168","5715","CF_Total_F",7
"7169","5717","CF_Total_F",0
"7170","5719","CF_Total_F",0
"7171","5720","CF_Total_F",8
"7172","5722","CF_Total_F",27
"7173","5723","CF_Total_F",119
"7174","5724","CF_Total_F",31
"7175","5725","CF_Total_F",502
"7176","5730","CF_Total_F",7
"7177","5731","CF_Total_F",31
"7178","5732","CF_Total_F",11
"7179","5733","CF_Total_F",17
"7180","5734","CF_Total_F",16
"7181","5950","CF_Total_F",0
"7182","5960","CF_Total_F",0
"7183","5000","CF_Total_P",1528
"7184","5005","CF_Total_P",0
"7185","5006","CF_Total_P",1345
"7186","5007","CF_Total_P",1913
